#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:20:48       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:20:50       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:20:51       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:20:52       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:20:53       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:20:54       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:20:55       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:20:56       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:20:57       0      0     12      0      0      0      0    405    210    262      7 
 20260527    14:20:58       0      1     12      0      0      0      0    405    210      8      0 
 20260527    14:20:59       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:21:00       0     18     11      0      0      0      0    405    210      0      0 
 20260527    14:21:01       0      2     10      0      0      0      0    405    210      3      1 
 20260527    14:21:02       0      3     11      0      0      0      0    405    210      2      1 
 20260527    14:21:03       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:05       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:06       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:07       0      3     11      0      0      0      0    405    210      5      0 
 20260527    14:21:08       0      1     11      0      0      0      0    405    210      0      3 
 20260527    14:21:09       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:10       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:11       0      3     11      0      0      0      0    405    210      0      0 
 20260527    14:21:12       0      0     11      0      0      0      0    405    210      0      2 
 20260527    14:21:13       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:14       0      0     11      0      0      0      0    405    210      1      0 
 20260527    14:21:15       0      3     11      0      0      0      0    405    210      0      0 
 20260527    14:21:16       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:17       0      1     11      0      0      0      0    405    210      0      2 
 20260527    14:21:18       0      3     11      0      0      0      0    405    210    215      7 
 20260527    14:21:20       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:21:21       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:21:22       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:23       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:21:24       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:21:25       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:26       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:21:27       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:21:28       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:21:29       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:21:30       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:21:31       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:21:32       0      1     12      0      0      0      0    405    210      0      1 
 20260527    14:21:33       0      0     12      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:21:35       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:21:36       0      0     12      0      0      0      0    405    210      3      0 
 20260527    14:21:37       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:21:38       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:39       0      4     12      0      0      0      0    405    210      6      1 
 20260527    14:21:40       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:41       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:42       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:21:43       0      3     12      0      0      0      0    405    210     13      0 
 20260527    14:21:44       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:45       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:46       0      0     13      0      0      0      0    405    210      1      1 
 20260527    14:21:47       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:21:48       0      1     13      0      0      0      0    405    210      3      0 
 20260527    14:21:49       0      0     13      0      0      0      0    405    210      5     12 
 20260527    14:21:51       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:21:52       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:21:53       0      1     13      0      0      0      0    405    210      3      0 
 20260527    14:21:54       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:21:55       0      2     12      0      0      0      0    405    210      1      2 
 20260527    14:21:56       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:57       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:58       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:21:59       0      2     12      0      0      0      0    405    210     80      1 
 20260527    14:22:00       0     17     10      0      0      0      0    405    210      0      0 
 20260527    14:22:01       0      0      8      0      0      0      0    405    210      0      0 
 20260527    14:22:02       0      0      9      0      0      0      0    405    210      5      2 
 20260527    14:22:03       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:22:04       0      0     10      0      0      0      0    405    210      4      0 
 20260527    14:22:06       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:22:07       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:22:08       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:22:09       0      0     12      0      0      0      0    405    210     11      0 
 20260527    14:22:10       0      1     12      0      0      0      0    405    210      4      5 
 20260527    14:22:11       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:22:12       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:22:13       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:22:14       0      0     13      0      0      0      0    405    210      0      2 
 20260527    14:22:15       0      3     13      0      0      0      0    405    210      5      0 
 20260527    14:22:16       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:22:17       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:18       0      0     12      0      0      0      0    405    210      2      0 
 20260527    14:22:19       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:22:20       0      0     12      0      0      0      0    405    210    258     19 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:22:22       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:22:23       0      3     12      0      0      0      0    405    210      4      0 
 20260527    14:22:24       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:25       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:22:26       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:27       0      3     12      0      0      0      0    405    210      1      2 
 20260527    14:22:28       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:29       0      0     13      0      0      0      0    405    210      0      5 
 20260527    14:22:30       0      0     13      0      0      0      0    405    210     38      0 
 20260527    14:22:31       0      4     13      0      0      0      0    405    210      0      0 
 20260527    14:22:32       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:22:33       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:22:34       0      3     14      0      0      0      0    405    210      1      1 
 20260527    14:22:35       0      0     13      0      0      0      0    405    210      4      0 
 20260527    14:22:37       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:22:38       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:22:39       0      2     13      0      0      0      0    405    210      1      0 
 20260527    14:22:40       0      0     12      0      0      0      0    405    210      4      0 
 20260527    14:22:41       0      1     13      0      0      0      0    405    210      0      1 
 20260527    14:22:42       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:43       0      4     12      0      0      0      0    405    210      1      0 
 20260527    14:22:44       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:45       0      0     12      0      0      0      0    405    210      3      2 
 20260527    14:22:46       0      0     12      0      0      0      0    405    210     11      0 
 20260527    14:22:47       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:22:48       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:49       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:22:50       0      3     12      0      0      0      0    405    210      4      1 
 20260527    14:22:51       0      0     12      0      0      0      0    405    210      1      1 
 20260527    14:22:53       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:54       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:55       0      2     12      0      0      0      0    405    210      4      0 
 20260527    14:22:56       0      0     12      0      0      0      0    405    210      3      0 
 20260527    14:22:57       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:22:58       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:22:59       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:23:00       0      2      0      0      0      0      0  10251   2520      0      0 
 20260527    14:23:01       0      0      0      0      0      0      0  10251   2520     16     29 
 20260527    14:23:02       0      0      0      0      0      0      0  10251   2520      8      3 
 20260527    14:23:03       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:23:04       0      0      5      0      0      0      0    810    450      0      0 
 20260527    14:23:05       0      1      5      0      0      0      0    810    285      0      0 
 20260527    14:23:06       0      3     10      0      0      0      0    405    210      1      1 
 20260527    14:23:07       0      0     10      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:23:09       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:10       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:11       0      3     10      0      0      0      0    405    210      0      0 
 20260527    14:23:12       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:23:13       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:14       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:15       0      3     10      0      0      0      0    405    210      0      0 
 20260527    14:23:16       0      0     10      0      0      0      0    405    210      0      1 
 20260527    14:23:17       0      0     10      0      0      0      0    405    210      3      0 
 20260527    14:23:18       0      0     10      0      0      0      0    405    210      1      0 
 20260527    14:23:19       0      3     10      0      0      0      0    405    210      0      2 
 20260527    14:23:20       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:21       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:22       0      3     11      0      0      0      0    405    210    155     26 
 20260527    14:23:24       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:25       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:23:26       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:27       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:23:28       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:29       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:30       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:23:31       0      3     11      0      0      0      0    405    210      0      0 
 20260527    14:23:32       0      0     10      0      0      0      0    405    210     43      0 
 20260527    14:23:33       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:23:34       0      1     11      0      0      0      0    405    210      1      0 
 20260527    14:23:35       0      2     11      0      0      0      0    405    210      0      1 
 20260527    14:23:36       0      1     11      0      0      0      0    405    210      0      2 
 20260527    14:23:37       0      0     11      0      0      0      0    405    210      0      2 
 20260527    14:23:39       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:23:40       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:41       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:42       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:23:43       0      4     11      0      0      0      0    405    210      1      0 
 20260527    14:23:44       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:45       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:46       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:23:47       0      3     12      0      0      0      0    405    210      0      2 
 20260527    14:23:48       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:23:49       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:23:50       0      0     12      0      0      0      0    405    210      1      2 
 20260527    14:23:51       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:23:52       0      0     11      0      0      0      0    405    210      4      0 
 20260527    14:23:53       0      0     11      0      0      0      0    405    210      1     10 
 20260527    14:23:55       0      3     11      0      0      0      0    405    210      1      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:23:56       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:23:57       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:58       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:23:59       0      2     11      0      0      0      0    405    210      1      0 
 20260527    14:24:00       0     21     12      0      0      0      0    405    210     10      3 
 20260527    14:24:01       0      1      9      0      0      0      0    405    210      0      0 
 20260527    14:24:02       0      0      9      0      0      0      0    405    210      0      4 
 20260527    14:24:03       0      2     10      0      0      0      0    405    210    206      5 
 20260527    14:24:04       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:24:05       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:24:06       0      0     11      0      0      0      0    405    210      2      0 
 20260527    14:24:07       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:24:08       0      0     11      0      0      0      0    405    210      5      0 
 20260527    14:24:10       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:24:11       0      3     12      0      0      0      0    405    210      4      0 
 20260527    14:24:12       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:13       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:14       0      1     11      0      0      0      0    405    210      5      1 
 20260527    14:24:15       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:24:16       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:24:17       0      1     11      0      0      0      0    405    210      0      4 
 20260527    14:24:18       0      0     11      0      0      0      0    405    210      0      3 
 20260527    14:24:19       0      3     11      0      0      0      0    405    210      3      0 
 20260527    14:24:20       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:24:21       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:22       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:24:23       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:24:25       0      0     12      0      0      0      0    405    210     57     23 
 20260527    14:24:26       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:27       0      3     12      0      0      0      0    405    210      0      3 
 20260527    14:24:28       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:29       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:24:30       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:24:31       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:24:32       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:24:33       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:24:34       0      0     13      0      0      0      0    405    210      3      1 
 20260527    14:24:35       0      4     13      0      0      0      0    405    210      0      0 
 20260527    14:24:36       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:37       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:39       0      3     12      0      0      0      0    405    210      3      0 
 20260527    14:24:40       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:41       0      0     12      0      0      0      0    405    210      3      0 
 20260527    14:24:42       0      0     12      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:24:43       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:24:44       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:24:45       0      0     12      0      0      0      0    405    210      4      0 
 20260527    14:24:46       0      0     12      0      0      0      0    405    210      0      9 
 20260527    14:24:47       0      3     12      0      0      0      0    405    210      0      5 
 20260527    14:24:48       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:49       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:24:50       0      0     12      0      0      0      0    405    210      1      1 
 20260527    14:24:51       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:24:52       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:24:53       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:24:55       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:24:56       0      0     13      0      0      0      0    405    210    299     14 
 20260527    14:24:57       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:24:58       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:24:59       0      2     13      0      0      0      0    405    210      1      0 
 20260527    14:25:00       0      3      1      0      0      0      0  10251   2520     13      4 
 20260527    14:25:01       0      0      0      0      0      0      0  10251   2520      0      1 
 20260527    14:25:02       0      0      0      0      0      0      0  10251   2520      3      2 
 20260527    14:25:03       0      0      0      0      0      0      0  10251   2520      0      1 
 20260527    14:25:04       0      0      5      0      0      0      0    810    465      0      0 
 20260527    14:25:05       0      0      9      0      0      0      0    405    300      3      0 
 20260527    14:25:06       0      1      9      0      0      0      0    405    210      0      8 
 20260527    14:25:07       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:25:08       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:25:10       0      1      9      0      0      0      0    405    210      2      0 
 20260527    14:25:11       0      3      9      0      0      0      0    405    210      0      1 
 20260527    14:25:12       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:13       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:14       0      0     10      0      0      0      0    405    210      0      1 
 20260527    14:25:15       0      4     10      0      0      0      0    405    210      1      0 
 20260527    14:25:16       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:17       0      0     10      0      0      0      0    405    210     57     25 
 20260527    14:25:18       0      1     11      0      0      0      0    405    210      0      3 
 20260527    14:25:19       0      3     10      0      0      0      0    405    210      3      0 
 20260527    14:25:20       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:21       0      1     10      0      0      0      0    405    210      0      1 
 20260527    14:25:22       0      3     10      0      0      0      0    405    210      1      0 
 20260527    14:25:23       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:25       0      1     10      0      0      0      0    405    210      2      1 
 20260527    14:25:26       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:27       0      3     10      0      0      0      0    405    210    100      0 
 20260527    14:25:28       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:25:29       0      0     10      0      0      0      0    405    210      0      1 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:25:30       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:31       0      4     10      0      0      0      0    405    210      0      0 
 20260527    14:25:32       0      0     10      0      0      0      0    405    210      3      0 
 20260527    14:25:33       0      0     10      0      0      0      0    405    210     11      0 
 20260527    14:25:34       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:35       0      3     10      0      0      0      0    405    210      0      0 
 20260527    14:25:36       0      0     11      0      0      0      0    405    210      6      2 
 20260527    14:25:37       0      0     11      0      0      0      0    405    210      1      2 
 20260527    14:25:38       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:25:39       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:25:41       0      0     11      0      0      0      0    405    210      2      0 
 20260527    14:25:42       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:25:43       0      3     11      0      0      0      0    405    210      5      0 
 20260527    14:25:44       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:25:45       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:25:46       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:25:47       0      2     11      0      0      0      0    405    210      6      0 
 20260527    14:25:48       0      0     11      0      0      0      0    405    210      0     10 
 20260527    14:25:49       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:25:50       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:25:51       0      2     11      0      0      0      0    405    210      0      0 
 20260527    14:25:52       0      1     11      0      0      0      0    405    210      0      1 
 20260527    14:25:53       0      0     11      0      0      0      0    405    210      3      0 
 20260527    14:25:54       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:25:56       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:25:57       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:25:58       0      0     11      0      0      0      0    405    210    289     22 
 20260527    14:25:59       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:26:00       0      0     11      0      0      0      0    405    210     12      4 
 20260527    14:26:01       0      1      9      0      0      0      0    405    210      0      0 
 20260527    14:26:02       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:26:03       0      4     11      0      0      0      0    405    210      0      0 
 20260527    14:26:04       0      1     11      0      0      0      0    405    210     11      0 
 20260527    14:26:05       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:26:06       0      0     10      0      0      0      0    405    210      1      0 
 20260527    14:26:07       0      3     10      0      0      0      0    405    210     71      0 
 20260527    14:26:08       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:26:09       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:26:11       0      4     11      0      0      0      0    405    210      4      2 
 20260527    14:26:12       0      0     10      0      0      0      0    405    210      1      0 
 20260527    14:26:13       0      0     10      0      0      0      0    405    210      4      0 
 20260527    14:26:14       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:26:15       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:26:16       0      1     12      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:26:17       0      0     11      0      0      0      0    405    210      4      0 
 20260527    14:26:18       0      0     11      0      0      0      0    405    210      0      3 
 20260527    14:26:19       0      3     12      0      0      0      0    405    210     13      0 
 20260527    14:26:20       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:21       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:22       0      1     12      0      0      0      0    405    210      4      0 
 20260527    14:26:23       0      0     12      0      0      0      0    405    210      3      0 
 20260527    14:26:24       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:26       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:26:27       0      2     12      0      0      0      0    405    210      3      0 
 20260527    14:26:28       0      1     12      0      0      0      0    405    210      3      2 
 20260527    14:26:29       0      0     12      0      0      0      0    405    210      0      8 
 20260527    14:26:30       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:31       0      3     12      0      0      0      0    405    210      2      0 
 20260527    14:26:32       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:33       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:34       0      1     12      0      0      0      0    405    210      0      1 
 20260527    14:26:35       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:26:36       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:37       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:38       0      1     12      0      0      0      0    405    210     85     27 
 20260527    14:26:39       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:40       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:42       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:43       0      3     13      0      0      0      0    405    210      6      0 
 20260527    14:26:44       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:26:45       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:26:46       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:26:47       0      4     13      0      0      0      0    405    210      1      0 
 20260527    14:26:48       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:26:49       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:26:50       0      0     12      0      0      0      0    405    210     11      2 
 20260527    14:26:51       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:26:52       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:26:53       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:26:54       0      3     13      0      0      0      0    405    210      5      0 
 20260527    14:26:55       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:26:57       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:26:58       0      0     13      0      0      0      0    405    210      2      0 
 20260527    14:26:59       0      2     13      0      0      0      0    405    210      0      0 
 20260527    14:27:00       0      0     12      0      0      0      0    405    210     57     44 
 20260527    14:27:01       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:27:02       0      0      0      0      0      0      0  10251   2520      0      2 
 20260527    14:27:03       0      0      0      0      0      0      0  10251   2520      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:27:04       0      0      5      0      0      0      0    810    480      0      0 
 20260527    14:27:05       0      0      5      0      0      0      0    810    300     15      0 
 20260527    14:27:06       0      0     10      0      0      0      0    405    210      9      0 
 20260527    14:27:07       0      3     10      0      0      0      0    405    210      0      0 
 20260527    14:27:08       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:27:09       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:27:10       0      3     12      0      0      0      0    405    210      3      1 
 20260527    14:27:11       0      0     12      0      0      0      0    405    210      0      3 
 20260527    14:27:13       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:27:14       0      1     13      0      0      0      0    405    210      2      0 
 20260527    14:27:15       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:27:16       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:17       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:27:18       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:19       0      4     13      0      0      0      0    405    210      0      2 
 20260527    14:27:20       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:21       0      0     13      0      0      0      0    405    210     16      0 
 20260527    14:27:22       0      0      1      0      0      0      0  10251   2520      0      4 
 20260527    14:27:23       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:27:24       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:27:25       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:27:26       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:27:28       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:27:29       0      0      7      0      0      0      0    810    360      0      1 
 20260527    14:27:30       0      1     13      0      0      0      0    405    225      0      0 
 20260527    14:27:31       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:27:32       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:33       0      0     14      0      0      0      0    405    210    223      2 
 20260527    14:27:34       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:27:35       0      3     14      0      0      0      0    405    210      0      0 
 20260527    14:27:36       0      0     14      0      0      0      0    405    210     11      0 
 20260527    14:27:37       0      0     14      0      0      0      0    405    210      3      0 
